62	[116680003-CF,116676008-MA,255234002-PR,363698007-AABS]
60	[116680003-PR,260686004-AT,405814001-AABS,424226004-DV]
59	[116680003-CF,116676008-MA,263502005-CC,363698007-AABS,370135005-AI]
59	[116680003-CF,116676008-MA,263502005-CC,363698007-AABS,370135005-IP]
59	[116680003-CF,116676008-MA,263502005-CC,363698007-AABS,370135005-HP]
59	[116680003-PR,260686004-AT,363700003-MA,405813007-AABS,405814001-AABS,424226004-DV]
58	[116680003-CF,363698007-AABS,47429007-CF]
58	[116680003-CF,363698007-AABS,47429007-PR]
58	[116680003-CF,363698007-AABS,47429007-EV]
58	[116680003-CF,363698007-AABS,47429007-OR]
58	[116680003-CF,363698007-AABS,47429007-SU]
58	[116680003-CF,363698007-AABS,47429007-PO]
58	[116680003-CF,363698007-AABS,47429007-PF]
58	[116680003-CF,363698007-AABS,47429007-PB]
58	[116680003-CF,363698007-AABS,47429007-SM]
58	[116680003-PR,260686004-AT,363699004-DV,405814001-AABS,425391005-DV]
56	[116680003-PR,260686004-AT,363700003-MA,405813007-AABS,424361007-SU]
51	[116680003-PR,260686004-AT,363702006-CF,405813007-AABS]
51	[116680003-PR,260686004-AT,363702006-PR,405813007-AABS]
50	[116680003-CF,255234002-CF,363698007-AABS]
50	[116680003-CF,255234002-PR,363698007-AABS]
50	[116680003-PR,260507000-SAV,260686004-AT,405813007-AABS,424226004-DV]
48	[116680003-CF,246075003-OR,363698007-AABS]
48	[116680003-CF,246075003-SU,363698007-AABS]
48	[116680003-CF,246075003-PO,363698007-AABS]
48	[116680003-CF,246075003-PF,363698007-AABS]
48	[116680003-CF,246075003-PB,363698007-AABS]
48	[116680003-CF,246075003-SM,363698007-AABS]
46	[116680003-PR,246093002-SU]
46	[116680003-PR,246093002-OE]
46	[116680003-PR,246093002-CS]
46	[116680003-PR,246093002-OR]
46	[116680003-PR,260686004-AT,363701004-SU,363703001-INT]
46	[116680003-PR,260686004-AT,363701004-PB,363703001-INT]
44	[116680003-CF,263502005-CC,363698007-AABS]
44	[116680003-PR,260686004-AT,363703001-INT]
44	[116680003-SN,118170007-PS,118171006-PR]
44	[116680003-SN,118170007-FM,118171006-PR]
44	[116680003-SN,118170007-CM,118171006-PR]
44	[116680003-SN,118170007-DV,118171006-PR]
44	[116680003-SN,118170007-ENV,118171006-PR]
42	[116680003-PR,363701004-SU]
42	[116680003-PR,363701004-PB]
42	[116680003-PR,370131001-PS]
42	[116680003-PR,370131001-FM]
42	[116680003-PR,370131001-CM]
42	[116680003-PR,370131001-DN]
42	[116680003-PR,370131001-GR]
42	[116680003-PR,405814001-AABS]
41	[116680003-CF,116676008-MA,255234002-CF,363698007-AABS]
41	[116680003-CF,116676008-MA,255234002-PR,363698007-AABS]
41	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370132008-QT]
41	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370132008-QL]
41	[116680003-PR,116686009-SN,246093002-SU,260686004-AT,370132008-OV]
